L1_WSS,L2_WSS,L3_WSS,MEM_WSS,GFLOPS,PROXY_ACCESS_TIME,GFLOPS_RANKING,PROXY_ACCESS_RANKING
25092.0, 0.0, 794624.0, 68157440.0, 7.093197999999999, 5773002768.0, 165.0, 263.0, 
9092.0, 32768.0, 794624.0, 68157440.0, 1.70803, 5773397520.0, 341.0, 264.0, 
2052.0, 132608.0, 1507328.0, 67633152.0, 0.903695, 5773489168.0, 731.0, 265.0, 
18052.0, 57344.0, 794624.0, 68157440.0, 1.1434950000000002, 5773777424.0, 452.0, 266.0, 
2052.0, 140416.0, 794624.0, 68157440.0, 0.904067, 5774876432.0, 723.0, 267.0, 
28692.0, 0.0, 837632.0, 68157440.0, 0.890183, 5775597648.0, 859.0, 268.0, 
17588.0, 0.0, 2170880.0, 67239936.0, 16.121129, 5778477776.0, 31.0, 269.0, 
25956.0, 0.0, 2170880.0, 67239936.0, 6.041732, 5778511248.0, 214.0, 270.0, 
17604.0, 25088.0, 2170880.0, 67239936.0, 1.324165, 5778829072.0, 377.0, 271.0, 
8196.0, 36896.0, 888832.0, 68157440.0, 0.893149, 5779104208.0, 851.0, 272.0, 
260.0, 75904.0, 2170880.0, 67239936.0, 1.023655, 5779471120.0, 588.0, 273.0, 
516.0, 142592.0, 2170880.0, 67239936.0, 0.9157959999999999, 5780405776.0, 647.0, 274.0, 
8196.0, 0.0, 2208256.0, 67239936.0, 0.887106, 5780682768.0, 869.0, 275.0, 
1028.0, 132608.0, 2271232.0, 67174400.0, 0.8845049999999999, 5780784144.0, 898.0, 276.0, 
8196.0, 69696.0, 991232.0, 68157440.0, 1.141118, 5785707408.0, 464.0, 277.0, 
4100.0, 67712.0, 999424.0, 68157440.0, 0.9006379999999999, 5786154768.0, 784.0, 278.0, 
1028.0, 132608.0, 2314240.0, 67239936.0, 0.886908, 5788869648.0, 873.0, 279.0, 
19764.0, 0.0, 1064960.0, 68157440.0, 17.197786999999998, 5789201616.0, 18.0, 280.0, 
22884.0, 0.0, 1064960.0, 68157440.0, 5.701379, 5789214096.0, 234.0, 281.0, 
29124.0, 0.0, 1064960.0, 68157440.0, 11.499034, 5789239056.0, 85.0, 282.0, 
8836.0, 32768.0, 1064960.0, 68157440.0, 7.7032929999999995, 5789616656.0, 135.0, 283.0, 
17412.0, 49152.0, 1064960.0, 68157440.0, 1.7238919999999998, 5789880336.0, 328.0, 284.0, 
1028.0, 115456.0, 1064960.0, 68157440.0, 1.140556, 5790743056.0, 467.0, 285.0, 
2052.0, 214272.0, 1064960.0, 68157440.0, 0.903855, 5792130576.0, 729.0, 286.0, 
16388.0, 40976.0, 1116160.0, 68157440.0, 1.0244799999999998, 5792833776.0, 587.0, 287.0, 
25908.0, 0.0, 2244608.0, 67371008.0, 18.991086, 5793944784.0, 3.0, 288.0, 
9316.0, 25088.0, 2244608.0, 67371008.0, 6.148982, 5794229648.0, 203.0, 289.0, 
17604.0, 33792.0, 2244608.0, 67371008.0, 12.603603, 5794384656.0, 70.0, 290.0, 
260.0, 85120.0, 2244608.0, 67371008.0, 7.664092999999999, 5795033872.0, 140.0, 291.0, 
516.0, 152832.0, 2244608.0, 67371008.0, 1.7028290000000001, 5795982864.0, 344.0, 292.0, 
16388.0, 73760.0, 1183744.0, 68157440.0, 0.778615, 5797347792.0, 972.0, 293.0, 
4100.0, 0.0, 1935872.0, 67633152.0, 0.8985879999999999, 5797353488.0, 808.0, 294.0, 
8196.0, 0.0, 2314752.0, 67371008.0, 1.137915, 5798082576.0, 477.0, 295.0, 
8196.0, 135296.0, 1196032.0, 68157440.0, 1.145298, 5798913808.0, 434.0, 296.0, 
2052.0, 0.0, 2668544.0, 67174400.0, 0.880085, 5802770448.0, 910.0, 297.0, 
1028.0, 132608.0, 2400256.0, 67371008.0, 1.1364370000000001, 5805040656.0, 480.0, 298.0, 
16388.0, 139328.0, 1318912.0, 68157440.0, 1.065832, 5806375824.0, 547.0, 299.0, 
4100.0, 133376.0, 1343488.0, 68157440.0, 0.9028290000000001, 5807717904.0, 748.0, 300.0, 
16388.0, 0.0, 2121984.0, 67633152.0, 1.063237, 5808569360.0, 549.0, 301.0, 
2052.0, 0.0, 2713600.0, 67239936.0, 0.885709, 5810978832.0, 882.0, 302.0, 
2612.0, 35840.0, 1605632.0, 68157440.0, 16.323164000000002, 5822075088.0, 29.0, 303.0, 
4708.0, 38912.0, 1605632.0, 68157440.0, 6.016093, 5822126480.0, 218.0, 304.0, 
8900.0, 45056.0, 1605632.0, 68157440.0, 12.811247999999999, 5822229264.0, 65.0, 305.0, 
17284.0, 57344.0, 1605632.0, 68157440.0, 8.355594, 5822434832.0, 107.0, 306.0, 
516.0, 115456.0, 1605632.0, 68157440.0, 1.742359, 5823181328.0, 309.0, 307.0, 
1028.0, 197632.0, 1605632.0, 68157440.0, 1.140414, 5824333840.0, 468.0, 308.0, 
5172.0, 37376.0, 2392064.0, 67633152.0, 20.447016, 5825252560.0, 1.0, 309.0, 
9316.0, 41984.0, 2392064.0, 67633152.0, 6.093516, 5825333648.0, 208.0, 310.0, 
17604.0, 51200.0, 2392064.0, 67633152.0, 12.45075, 5825495824.0, 75.0, 311.0, 
260.0, 103552.0, 2392064.0, 67633152.0, 7.93275, 5826159376.0, 120.0, 312.0, 
516.0, 173312.0, 2392064.0, 67633152.0, 1.7213479999999999, 5827137040.0, 332.0, 313.0, 
2052.0, 0.0, 2803712.0, 67371008.0, 0.897905, 5827395600.0, 817.0, 314.0, 
8196.0, 0.0, 2527744.0, 67633152.0, 1.140344, 5832882192.0, 469.0, 315.0, 
4100.0, 0.0, 3197952.0, 67174400.0, 0.878333, 5834543120.0, 915.0, 316.0, 
16388.0, 0.0, 3224064.0, 67174400.0, 0.740102, 5836158992.0, 990.0, 317.0, 
16388.0, 0.0, 1859712.0, 68157440.0, 1.027859, 5836873232.0, 584.0, 318.0, 
2052.0, 132608.0, 1835008.0, 68157440.0, 0.906991, 5837190160.0, 687.0, 319.0, 
1028.0, 132608.0, 2572288.0, 67633152.0, 1.1407180000000001, 5837382672.0, 466.0, 320.0, 
8196.0, 0.0, 1872128.0, 68157440.0, 1.145527, 5837585424.0, 430.0, 321.0, 
4100.0, 0.0, 3247104.0, 67239936.0, 0.883761, 5842997264.0, 899.0, 322.0, 
16388.0, 0.0, 3293696.0, 67239936.0, 0.784259, 5845841936.0, 969.0, 323.0, 
4100.0, 0.0, 3345408.0, 67371008.0, 0.8948219999999999, 5859905552.0, 844.0, 324.0, 
2052.0, 0.0, 2983936.0, 67633152.0, 0.903567, 5860229136.0, 733.0, 325.0, 
4100.0, 0.0, 2296320.0, 68157440.0, 0.9032610000000001, 5863020560.0, 735.0, 326.0, 
16388.0, 0.0, 3432960.0, 67371008.0, 1.012597, 5865207824.0, 598.0, 327.0, 
4292.0, 0.0, 1083392.0, 69206016.0, 1.8656, 5878326032.0, 298.0, 328.0, 
6516.0, 0.0, 1083392.0, 69206016.0, 1.793225, 5878334928.0, 307.0, 329.0, 
10964.0, 0.0, 1083392.0, 69206016.0, 3.067838, 5878352720.0, 274.0, 330.0, 
19860.0, 0.0, 1083392.0, 69206016.0, 3.118985, 5878388304.0, 271.0, 331.0, 
1812.0, 35840.0, 1083392.0, 69206016.0, 1.689741, 5878817872.0, 352.0, 332.0, 
3604.0, 69632.0, 1083392.0, 69206016.0, 1.122555, 5879298128.0, 501.0, 333.0, 
7188.0, 137216.0, 1083392.0, 69206016.0, 1.119256, 5880258640.0, 508.0, 334.0, 
6484.0, 0.0, 1118208.0, 69206016.0, 2.939767, 5880423760.0, 277.0, 335.0, 
8836.0, 0.0, 1118208.0, 69206016.0, 2.152804, 5880433168.0, 291.0, 336.0, 
13540.0, 0.0, 1118208.0, 69206016.0, 1.178768, 5880451984.0, 404.0, 337.0, 
22948.0, 0.0, 1118208.0, 69206016.0, 1.075181, 5880489616.0, 537.0, 338.0, 
2852.0, 38912.0, 1118208.0, 69206016.0, 0.9524090000000001, 5880954000.0, 624.0, 339.0, 
5668.0, 73728.0, 1118208.0, 69206016.0, 0.907588, 5881452688.0, 677.0, 340.0, 
11300.0, 143360.0, 1118208.0, 69206016.0, 0.901077, 5882450064.0, 777.0, 341.0, 
10868.0, 0.0, 1187840.0, 69206016.0, 9.95801, 5884619216.0, 98.0, 342.0, 
13476.0, 0.0, 1187840.0, 69206016.0, 5.18204, 5884629648.0, 248.0, 343.0, 
18692.0, 0.0, 1187840.0, 69206016.0, 12.535136999999999, 5884650512.0, 74.0, 344.0, 
29124.0, 0.0, 1187840.0, 69206016.0, 16.444237, 5884692240.0, 27.0, 345.0, 
16388.0, 0.0, 2662656.0, 68157440.0, 1.015771, 5885049872.0, 597.0, 346.0, 
4932.0, 45056.0, 1187840.0, 69206016.0, 1.719069, 5885226256.0, 337.0, 347.0, 
9796.0, 81920.0, 1187840.0, 69206016.0, 1.144539, 5885761808.0, 442.0, 348.0, 
19524.0, 155648.0, 1187840.0, 69206016.0, 0.904164, 5886832912.0, 719.0, 349.0, 
5172.0, 70656.0, 2686976.0, 68157440.0, 18.013723000000002, 5887453392.0, 12.0, 350.0, 
9316.0, 75776.0, 2686976.0, 68157440.0, 6.132109, 5887541648.0, 204.0, 351.0, 
17604.0, 86016.0, 2686976.0, 68157440.0, 13.045293, 5887718160.0, 57.0, 352.0, 
260.0, 140416.0, 2686976.0, 68157440.0, 8.036805000000001, 5888410384.0, 112.0, 353.0, 
516.0, 214272.0, 2686976.0, 68157440.0, 1.725542, 5889445392.0, 325.0, 354.0, 
19636.0, 0.0, 1327104.0, 69206016.0, 13.224896, 5893010128.0, 52.0, 355.0, 
22756.0, 0.0, 1327104.0, 69206016.0, 5.680766, 5893022608.0, 237.0, 356.0, 
28996.0, 0.0, 1327104.0, 69206016.0, 18.274866, 5893047568.0, 10.0, 357.0, 
4612.0, 36864.0, 1327104.0, 69206016.0, 7.490353999999999, 5893466128.0, 155.0, 358.0, 
4100.0, 0.0, 3542016.0, 67633152.0, 0.898502, 5893722128.0, 811.0, 359.0, 
9092.0, 57344.0, 1327104.0, 69206016.0, 1.734334, 5893770768.0, 315.0, 360.0, 
18052.0, 98304.0, 1327104.0, 69206016.0, 1.1453440000000001, 5894380048.0, 433.0, 361.0, 
14356.0, 0.0, 1355776.0, 69206016.0, 1.12555, 5894709328.0, 498.0, 362.0, 
2052.0, 214144.0, 1327104.0, 69206016.0, 0.906913, 5895937808.0, 689.0, 363.0, 
26740.0, 0.0, 4235264.0, 67174400.0, 7.651623, 5896872400.0, 142.0, 364.0, 
18532.0, 24704.0, 4235264.0, 67174400.0, 5.9374150000000006, 5897185424.0, 221.0, 365.0, 
22564.0, 0.0, 1400832.0, 69206016.0, 0.897517, 5897445520.0, 821.0, 366.0, 
132.0, 76096.0, 4235264.0, 67174400.0, 1.315616, 5897831312.0, 384.0, 367.0, 
8196.0, 0.0, 4256768.0, 67174400.0, 0.8760459999999999, 5898088464.0, 927.0, 368.0, 
260.0, 141952.0, 4235264.0, 67174400.0, 1.039919, 5898753808.0, 570.0, 369.0, 
1028.0, 132608.0, 2916352.0, 68157440.0, 1.1431209999999998, 5902066704.0, 454.0, 370.0, 
8196.0, 0.0, 2953728.0, 68157440.0, 1.144771, 5902481424.0, 440.0, 371.0, 
4100.0, 34880.0, 1490944.0, 69206016.0, 0.901769, 5903266704.0, 767.0, 372.0, 
16388.0, 0.0, 3711488.0, 67633152.0, 1.0259850000000001, 5903939600.0, 585.0, 373.0, 
10292.0, 24704.0, 4276224.0, 67239936.0, 7.659381, 5905115088.0, 141.0, 374.0, 
18532.0, 33024.0, 4276224.0, 67239936.0, 6.027908, 5905264528.0, 215.0, 375.0, 
132.0, 84544.0, 4276224.0, 67239936.0, 1.3281180000000001, 5905912208.0, 375.0, 376.0, 
260.0, 150656.0, 4276224.0, 67239936.0, 1.025306, 5906838288.0, 586.0, 377.0, 
8196.0, 0.0, 4314112.0, 67239936.0, 0.885216, 5907034128.0, 887.0, 378.0, 
516.0, 133376.0, 4375552.0, 67174400.0, 0.9179229999999999, 5907052048.0, 636.0, 379.0, 
1332.0, 35840.0, 1605632.0, 69206016.0, 15.625820000000001, 5910150352.0, 34.0, 380.0, 
2404.0, 38912.0, 1605632.0, 69206016.0, 5.719772, 5910197648.0, 232.0, 381.0, 
4548.0, 45056.0, 1605632.0, 69206016.0, 11.932711, 5910292240.0, 82.0, 382.0, 
8836.0, 57344.0, 1605632.0, 69206016.0, 8.037861, 5910481424.0, 111.0, 383.0, 
17412.0, 81920.0, 1605632.0, 69206016.0, 1.732723, 5910859792.0, 316.0, 384.0, 
28692.0, 0.0, 1626112.0, 69206016.0, 0.8908520000000001, 5910986832.0, 858.0, 385.0, 
1028.0, 164608.0, 1605632.0, 69206016.0, 1.1429129999999998, 5911951888.0, 456.0, 386.0, 
4100.0, 67712.0, 1671168.0, 69206016.0, 0.899882, 5914539792.0, 790.0, 387.0, 
8196.0, 36896.0, 1679360.0, 69206016.0, 0.895166, 5914616272.0, 841.0, 388.0, 
516.0, 133376.0, 4425728.0, 67239936.0, 0.918464, 5915567632.0, 635.0, 389.0, 
10292.0, 41216.0, 4358144.0, 67371008.0, 7.701956, 5921271504.0, 136.0, 390.0, 
18532.0, 49664.0, 4358144.0, 67371008.0, 6.3670480000000005, 5921422736.0, 190.0, 391.0, 
8196.0, 69696.0, 1785856.0, 69206016.0, 1.14434, 5921465232.0, 446.0, 392.0, 
132.0, 101440.0, 4358144.0, 67371008.0, 1.242876, 5922074000.0, 393.0, 393.0, 
260.0, 168064.0, 4358144.0, 67371008.0, 1.100457, 5923007248.0, 527.0, 394.0, 
2052.0, 66816.0, 1835008.0, 69206016.0, 0.9070959999999999, 5924349456.0, 685.0, 395.0, 
8196.0, 0.0, 4428800.0, 67371008.0, 1.140101, 5924925456.0, 473.0, 396.0, 
2052.0, 0.0, 3344384.0, 68157440.0, 0.9040299999999999, 5925896208.0, 725.0, 397.0, 
1028.0, 0.0, 4772352.0, 67174400.0, 0.8846, 5928994832.0, 893.0, 398.0, 
516.0, 133376.0, 4526080.0, 67371008.0, 0.957533, 5932598800.0, 621.0, 399.0, 
8196.0, 135296.0, 1998848.0, 69206016.0, 1.145191, 5935163152.0, 437.0, 400.0, 
4100.0, 133376.0, 2031616.0, 69206016.0, 0.901385, 5937085968.0, 774.0, 401.0, 
1028.0, 0.0, 4823552.0, 67239936.0, 0.886592, 5937571856.0, 875.0, 402.0, 
16388.0, 40976.0, 2166784.0, 69206016.0, 1.029619, 5943951600.0, 582.0, 403.0, 
2612.0, 69632.0, 2162688.0, 69206016.0, 14.73804, 5944051920.0, 39.0, 404.0, 
4708.0, 73728.0, 2162688.0, 69206016.0, 5.914537999999999, 5944117648.0, 223.0, 405.0, 
8900.0, 81920.0, 2162688.0, 69206016.0, 13.124143, 5944249104.0, 55.0, 406.0, 
17284.0, 98304.0, 2162688.0, 69206016.0, 8.435361, 5944512016.0, 103.0, 407.0, 
516.0, 164608.0, 2162688.0, 69206016.0, 1.7386439999999999, 5945373200.0, 313.0, 408.0, 
16388.0, 73760.0, 2236416.0, 69206016.0, 0.838102, 5948588496.0, 948.0, 409.0, 
10292.0, 74240.0, 4521984.0, 67633152.0, 7.760675999999999, 5953584336.0, 130.0, 410.0, 
18532.0, 82944.0, 4521984.0, 67633152.0, 6.296353, 5953739152.0, 195.0, 411.0, 
132.0, 135232.0, 4521984.0, 67633152.0, 1.246952, 5954397584.0, 389.0, 412.0, 
1028.0, 0.0, 4925952.0, 67371008.0, 0.910956, 5954725904.0, 663.0, 413.0, 
260.0, 202880.0, 4521984.0, 67633152.0, 1.1029360000000001, 5955345168.0, 525.0, 414.0, 
1028.0, 66560.0, 2359296.0, 69206016.0, 1.1447100000000001, 5955799056.0, 441.0, 415.0, 
16388.0, 139328.0, 2375680.0, 69206016.0, 1.0603790000000002, 5957862288.0, 551.0, 416.0, 
2052.0, 0.0, 5299200.0, 67174400.0, 0.8780020000000001, 5960609808.0, 920.0, 417.0, 
8196.0, 0.0, 4658176.0, 67633152.0, 1.143082, 5960708112.0, 455.0, 418.0, 
4100.0, 0.0, 3935232.0, 68157440.0, 0.899748, 5961355280.0, 796.0, 419.0, 
2052.0, 132608.0, 2490368.0, 69206016.0, 0.907084, 5964592144.0, 686.0, 420.0, 
516.0, 133376.0, 4726784.0, 67633152.0, 0.963147, 5966661136.0, 616.0, 421.0, 
2052.0, 0.0, 5352448.0, 67239936.0, 0.8875639999999999, 5969309712.0, 868.0, 422.0, 
8196.0, 0.0, 2691328.0, 69206016.0, 1.1485530000000002, 5974817808.0, 414.0, 423.0, 
16388.0, 0.0, 4268544.0, 68157440.0, 1.012443, 5981403152.0, 599.0, 424.0, 
2052.0, 0.0, 5458944.0, 67371008.0, 0.9018809999999999, 5986709520.0, 766.0, 425.0, 
16388.0, 0.0, 2924672.0, 69206016.0, 1.035193, 5988851216.0, 578.0, 426.0, 
1028.0, 0.0, 5130752.0, 67633152.0, 0.914228, 5989034000.0, 656.0, 427.0, 
4100.0, 0.0, 3017216.0, 69206016.0, 0.904876, 5994354704.0, 711.0, 428.0, 
5172.0, 137216.0, 3276800.0, 69206016.0, 16.884125, 6011855056.0, 22.0, 429.0, 
9316.0, 143360.0, 3276800.0, 69206016.0, 6.200375, 6011957648.0, 200.0, 430.0, 
17604.0, 155648.0, 3276800.0, 69206016.0, 12.545416000000001, 6012162832.0, 73.0, 431.0, 
260.0, 214144.0, 3276800.0, 69206016.0, 8.027541000000001, 6012912400.0, 114.0, 432.0, 
10292.0, 140288.0, 4849664.0, 68157440.0, 7.625928999999999, 6018210000.0, 145.0, 433.0, 
18532.0, 149504.0, 4849664.0, 68157440.0, 6.29108, 6018371984.0, 196.0, 434.0, 
132.0, 202816.0, 4849664.0, 68157440.0, 1.2454889999999998, 6019044752.0, 392.0, 435.0, 
2052.0, 0.0, 5671936.0, 67633152.0, 0.9050299999999999, 6021509136.0, 708.0, 436.0, 
4100.0, 0.0, 6352896.0, 67174400.0, 0.878122, 6023839760.0, 918.0, 437.0, 
516.0, 66816.0, 3506176.0, 69206016.0, 1.752127, 6024613392.0, 308.0, 438.0, 
16388.0, 0.0, 6374400.0, 67174400.0, 0.684511, 6025179152.0, 997.0, 439.0, 
260.0, 67712.0, 5054464.0, 68157440.0, 1.100243, 6029441808.0, 528.0, 440.0, 
1028.0, 132608.0, 3604480.0, 69206016.0, 1.146017, 6031434768.0, 426.0, 441.0, 
8196.0, 0.0, 5116928.0, 68157440.0, 1.145265, 6032273424.0, 436.0, 442.0, 
4100.0, 0.0, 6410240.0, 67239936.0, 0.8845709999999999, 6032785424.0, 895.0, 443.0, 
516.0, 133376.0, 5128192.0, 68157440.0, 0.957619, 6034785808.0, 620.0, 444.0, 
16388.0, 0.0, 6448128.0, 67239936.0, 0.802489, 6035107856.0, 958.0, 445.0, 
16388.0, 0.0, 3744000.0, 69206016.0, 1.042425, 6038010896.0, 569.0, 446.0, 
8196.0, 0.0, 3805696.0, 69206016.0, 1.1479139999999999, 6041679888.0, 417.0, 447.0, 
4100.0, 0.0, 6524928.0, 67371008.0, 0.895624, 6050676752.0, 835.0, 448.0, 
16388.0, 0.0, 6595584.0, 67371008.0, 0.798941, 6054965264.0, 961.0, 449.0, 
2052.0, 0.0, 4065280.0, 69206016.0, 0.9051870000000001, 6057230352.0, 707.0, 450.0, 
1028.0, 0.0, 5540352.0, 68157440.0, 0.914666, 6057650192.0, 654.0, 451.0, 
4100.0, 0.0, 6754304.0, 67633152.0, 0.899602, 6086459408.0, 798.0, 452.0, 
2052.0, 0.0, 6097920.0, 68157440.0, 0.905932, 6091108368.0, 700.0, 453.0, 
16388.0, 0.0, 6890496.0, 67633152.0, 0.7723439999999999, 6094680080.0, 976.0, 454.0, 
4100.0, 0.0, 4721664.0, 69206016.0, 0.9022700000000001, 6096621584.0, 761.0, 455.0, 
8388.0, 0.0, 2134016.0, 71303168.0, 1.881752, 6117540624.0, 296.0, 456.0, 
12660.0, 0.0, 2134016.0, 71303168.0, 1.801091, 6117557712.0, 305.0, 457.0, 
21204.0, 0.0, 2134016.0, 71303168.0, 3.127239, 6117591888.0, 270.0, 458.0, 
916.0, 37376.0, 2134016.0, 71303168.0, 3.1549099999999997, 6118034000.0, 267.0, 459.0, 
1812.0, 70656.0, 2134016.0, 71303168.0, 1.6750349999999998, 6118503504.0, 357.0, 460.0, 
3604.0, 137216.0, 2134016.0, 71303168.0, 1.119702, 6119442512.0, 506.0, 461.0, 
12628.0, 0.0, 2170880.0, 71303168.0, 2.917007, 6119769424.0, 278.0, 462.0, 
17028.0, 0.0, 2170880.0, 71303168.0, 2.142146, 6119787024.0, 292.0, 463.0, 
25828.0, 0.0, 2170880.0, 71303168.0, 1.1818790000000001, 6119822224.0, 402.0, 464.0, 
1444.0, 41984.0, 2170880.0, 71303168.0, 1.073749, 6120312464.0, 539.0, 465.0, 
2852.0, 75776.0, 2170880.0, 71303168.0, 0.954008, 6120791184.0, 623.0, 466.0, 
5668.0, 143360.0, 2170880.0, 71303168.0, 0.9117219999999999, 6121748624.0, 661.0, 467.0, 
21108.0, 0.0, 2244608.0, 71303168.0, 10.126648, 6124227024.0, 97.0, 468.0, 
25764.0, 0.0, 2244608.0, 71303168.0, 5.190030999999999, 6124245648.0, 247.0, 469.0, 
1284.0, 33792.0, 2244608.0, 71303168.0, 12.841199000000001, 6124620816.0, 64.0, 470.0, 
2500.0, 51200.0, 2244608.0, 71303168.0, 17.207936, 6124869392.0, 17.0, 471.0, 
4932.0, 86016.0, 2244608.0, 71303168.0, 1.729141, 6125366544.0, 319.0, 472.0, 
9796.0, 155648.0, 2244608.0, 71303168.0, 1.140261, 6126360848.0, 471.0, 473.0, 
692.0, 37376.0, 2392064.0, 71303168.0, 13.556029999999998, 6133515984.0, 46.0, 474.0, 
1252.0, 41984.0, 2392064.0, 71303168.0, 5.684982, 6133582736.0, 236.0, 475.0, 
2372.0, 51200.0, 2392064.0, 71303168.0, 18.602575, 6133716240.0, 6.0, 476.0, 
7188.0, 0.0, 2404352.0, 71303168.0, 1.121098, 6133755984.0, 502.0, 477.0, 
4612.0, 69632.0, 2392064.0, 71303168.0, 7.209263000000001, 6133983248.0, 163.0, 478.0, 
9092.0, 106496.0, 2392064.0, 71303168.0, 1.719725, 6134517264.0, 336.0, 479.0, 
18052.0, 180224.0, 2392064.0, 71303168.0, 1.142207, 6135585296.0, 458.0, 480.0, 
16388.0, 0.0, 5382656.0, 69206016.0, 1.044441, 6136330256.0, 566.0, 481.0, 
11300.0, 0.0, 2449408.0, 71303168.0, 0.899591, 6136475792.0, 799.0, 482.0, 
19524.0, 0.0, 2539520.0, 71303168.0, 0.902866, 6141915408.0, 747.0, 483.0, 
20532.0, 32832.0, 8437760.0, 67174400.0, 7.550964, 6149456976.0, 153.0, 484.0, 
14356.0, 0.0, 2670592.0, 71303168.0, 1.127833, 6149759056.0, 495.0, 485.0, 
68.0, 86176.0, 8437760.0, 67174400.0, 6.106991000000001, 6150121936.0, 206.0, 486.0, 
8196.0, 0.0, 8460288.0, 67174400.0, 0.873057, 6150299664.0, 934.0, 487.0, 
132.0, 151872.0, 8437760.0, 67174400.0, 1.226016, 6151041936.0, 397.0, 488.0, 
1332.0, 70656.0, 2686976.0, 71303168.0, 16.90285, 6151679184.0, 21.0, 489.0, 
2404.0, 75776.0, 2686976.0, 71303168.0, 5.718914, 6151755152.0, 233.0, 490.0, 
4548.0, 86016.0, 2686976.0, 71303168.0, 11.906336999999999, 6151907088.0, 83.0, 491.0, 
8836.0, 106496.0, 2686976.0, 71303168.0, 8.034550999999999, 6152210960.0, 113.0, 492.0, 
22564.0, 0.0, 2719744.0, 71303168.0, 0.89776, 6152741008.0, 818.0, 493.0, 
17412.0, 147456.0, 2686976.0, 71303168.0, 1.72737, 6152818704.0, 323.0, 494.0, 
2052.0, 33920.0, 2719744.0, 71303168.0, 0.9041520000000001, 6153133840.0, 720.0, 495.0, 
4100.0, 0.0, 7213056.0, 68157440.0, 0.903692, 6158024720.0, 732.0, 496.0, 
20532.0, 49280.0, 8486912.0, 67239936.0, 7.636672, 6158141392.0, 144.0, 497.0, 
68.0, 102688.0, 8486912.0, 67239936.0, 6.457987999999999, 6158807248.0, 184.0, 498.0, 
4100.0, 34880.0, 2818048.0, 71303168.0, 0.902626, 6159053712.0, 752.0, 499.0, 
260.0, 135296.0, 8585728.0, 67174400.0, 1.0214379999999998, 6159688464.0, 590.0, 500.0, 
132.0, 168512.0, 8486912.0, 67239936.0, 1.337615, 6159729040.0, 373.0, 501.0, 
8196.0, 0.0, 8525824.0, 67239936.0, 0.885351, 6159736848.0, 886.0, 502.0, 
10292.0, 0.0, 5777408.0, 69206016.0, 7.709861999999999, 6159990992.0, 134.0, 503.0, 
18532.0, 0.0, 5787648.0, 69206016.0, 6.275296, 6160638352.0, 197.0, 504.0, 
132.0, 34880.0, 5808128.0, 69206016.0, 1.246768, 6162281872.0, 390.0, 505.0, 
1028.0, 33536.0, 2916352.0, 71303168.0, 1.145385, 6164920848.0, 431.0, 506.0, 
260.0, 67712.0, 5849088.0, 69206016.0, 1.098437, 6165199632.0, 532.0, 507.0, 
260.0, 135296.0, 8651776.0, 67239936.0, 1.018844, 6169156368.0, 594.0, 508.0, 
516.0, 133376.0, 5931008.0, 69206016.0, 0.964706, 6171035152.0, 613.0, 509.0, 
4100.0, 67712.0, 3014656.0, 71303168.0, 0.9014059999999999, 6171309840.0, 773.0, 510.0, 
16388.0, 0.0, 7480320.0, 68157440.0, 0.741324, 6174109712.0, 989.0, 511.0, 
2052.0, 66816.0, 3080192.0, 71303168.0, 0.907575, 6175221264.0, 678.0, 512.0, 
8196.0, 0.0, 6034432.0, 69206016.0, 1.147802, 6175404048.0, 419.0, 513.0, 
20532.0, 82176.0, 8585216.0, 67371008.0, 7.638875, 6175510224.0, 143.0, 514.0, 
68.0, 135712.0, 8585216.0, 67371008.0, 6.272287, 6176177872.0, 199.0, 515.0, 
132.0, 201792.0, 8585216.0, 67371008.0, 12.330591, 6177103248.0, 76.0, 516.0, 
8196.0, 0.0, 8656896.0, 67371008.0, 0.8919469999999999, 6178611216.0, 857.0, 517.0, 
516.0, 0.0, 8983808.0, 67174400.0, 0.903178, 6181680144.0, 737.0, 518.0, 
28692.0, 0.0, 3203072.0, 71303168.0, 0.8925709999999999, 6181765200.0, 854.0, 519.0, 
8196.0, 36896.0, 3260416.0, 71303168.0, 0.8983, 6185640400.0, 813.0, 520.0, 
2612.0, 137216.0, 3276800.0, 71303168.0, 15.100342000000001, 6188005584.0, 36.0, 521.0, 
260.0, 135296.0, 8783872.0, 67371008.0, 7.841062, 6188092176.0, 125.0, 522.0, 
4708.0, 143360.0, 3276800.0, 71303168.0, 6.085771, 6188099984.0, 211.0, 523.0, 
8900.0, 155648.0, 3276800.0, 71303168.0, 13.023568, 6188288784.0, 58.0, 524.0, 
17284.0, 180224.0, 3276800.0, 71303168.0, 7.744966000000001, 6188666384.0, 131.0, 525.0, 
516.0, 0.0, 9050368.0, 67239936.0, 0.9172469999999999, 6191178768.0, 640.0, 526.0, 
8196.0, 69696.0, 3375104.0, 71303168.0, 1.142585, 6192980880.0, 457.0, 527.0, 
1028.0, 0.0, 6359552.0, 69206016.0, 0.9149309999999999, 6194882576.0, 649.0, 528.0, 
4100.0, 133376.0, 3407872.0, 71303168.0, 0.904985, 6195822096.0, 710.0, 529.0, 
516.0, 33536.0, 3506176.0, 71303168.0, 1.7402900000000001, 6200308240.0, 312.0, 530.0, 
1028.0, 66560.0, 3604480.0, 71303168.0, 1.1436030000000001, 6206670864.0, 450.0, 531.0, 
8196.0, 135296.0, 3604480.0, 71303168.0, 1.146499, 6207661840.0, 424.0, 532.0, 
